D116,relu,N00,-0.0205785826189,N01,0.00699580515775,N02,-0.0131905315243,N03,0.030268155575,N04,0.00923168925642,N05,0.0199908008091,B0,-1.35905836342
D117,relu,N00,-0.00955234188166,N01,0.00841963319768,N02,-0.0178124703815,N03,0.0212157365535,N04,0.00663454392421,N05,0.0207344626799,B0,-0.399776556608
D118,relu,N00,-0.00239986591315,N01,0.0127559512725,N02,-0.0174467536269,N03,0.0158172132301,N04,0.00167452701539,N05,0.0195466926965,B0,-0.21900363462
D119,relu,N00,-0.0214938412224,N01,0.0100815318985,N02,-0.0175434627349,N03,0.0311808801424,N04,0.005705144655,N05,0.0204966216268,B0,-1.03160133637
D120,relu,N00,0.00108262209776,N01,0.000328265227206,N02,-0.000546720199492,N03,0.002044691113,N04,0.000732377604149,N05,0.00150525481538,B0,-0.437969289247
D121,relu,N00,-0.0143257800642,N01,-0.00138577954113,N02,-0.010872895476,N03,0.0277545050798,N04,0.0144376277291,N05,0.0163509465373,B0,-1.13105471611
D122,relu,N00,-0.0108242216946,N01,0.00507908876284,N02,-0.0140024181018,N03,0.0238529078143,N04,0.0100490204992,N05,0.0181491758134,B0,-0.934859542682
D123,relu,N00,0.0155391419073,N01,-0.0136149472932,N02,-0.00743098701605,N03,-0.000550189594756,N04,0.0205680206014,N05,0.0078681288481,B0,0.125089872185
D124,relu,N00,0.0230583723346,N01,-0.00667781495724,N02,-0.0129497250984,N03,-0.00429812897272,N04,0.0150667553173,N05,0.012567880309,B0,0.543591858266
D125,relu,N00,0.0279320383317,N01,-0.0121692887521,N02,-0.00800134597473,N03,-0.00753448416641,N04,0.0192862144035,N05,0.00778117541436,B0,0.551360939496
D126,relu,N00,0.0274253865826,N01,-0.0198067657665,N02,-0.00691161136608,N03,-0.00753920032152,N04,0.0206895722155,N05,0.00727479452702,B0,0.562371279427
D127,relu,N00,0.00779913433259,N01,0.0115046101831,N02,-0.0170998924659,N03,0.00665957063919,N04,0.00310758380972,N05,0.0194115218579,B0,0.136500169807
D128,relu,N00,0.0324700105675,N01,-0.0160612324257,N02,-0.00748711374716,N03,-0.00963728901,N04,0.0239320220606,N05,0.00750156466802,B0,0.620262683503
D129,relu,N00,-0.00453038560713,N01,0.0131715681476,N02,-0.0215584641671,N03,0.0199457688784,N04,0.00214561057257,N05,0.0219892198641,B0,-0.259567667925
D130,relu,N00,-0.0254026924072,N01,0.0100962826577,N02,-0.0168993764085,N03,0.0352253836771,N04,0.00695181299405,N05,0.0217307098648,B0,-1.22189099837
D131,relu,N00,0.0104695290286,N01,0.0161876016428,N02,-0.021194910991,N03,0.00904227590329,N04,0.0015789940565,N05,0.0213685720592,B0,0.180126285545
D20,regular,D10,0.132861,D11,0.151325,D12,0.110325,D13,0.135854,D14,0.130182,D15,0.140442,D16,0.152385,D17,0.162166,D18,0.119985,D19,0.134934,D110,0.124687,D111,0.127463,D112,0.17091,D113,0.136951,D114,0.141613,D115,0.127397,D116,0.165056,D117,0.122716,D118,0.137251,D119,0.142926,D120,0.193029,D121,0.141367,D122,0.15203,D123,0.146488,D124,0.129516,D125,0.137933,D126,0.142581,D127,0.132322,D128,0.127698,D129,0.126994,D130,0.134326,D131,0.124341,N00,-1.02897458427,N01,0.000503295856707,N02,0.0561828456127,N03,0.909882583733,N04,-0.0473016885943,N05,-0.0630703713789,B1,6.29352643253
D21,regular,D10,0.556073,D11,0.599447,D12,0.42447,D13,0.515779,D14,0.521583,D15,0.567848,D16,0.63565,D17,0.68648,D18,0.482644,D19,0.557139,D110,0.550682,D111,0.506852,D112,0.644872,D113,0.584309,D114,0.542224,D115,0.532362,D116,0.605243,D117,0.470771,D118,0.530474,D119,0.544311,D120,-0.177479,D121,0.565876,D122,0.579821,D123,0.635448,D124,0.530825,D125,0.590655,D126,0.611224,D127,0.516326,D128,0.539572,D129,0.481992,D130,0.505444,D131,0.468742,N00,0.86537057371,N01,-0.988573337738,N02,0.220727710944,N03,-0.150330294633,N04,0.729172434299,N05,-0.25052616874,B1,13.5562598747
D22,regular,D10,1.03503,D11,1.14719,D12,0.888667,D13,1.07016,D14,1.05379,D15,1.09421,D16,1.19329,D17,1.31131,D18,1.01427,D19,1.04464,D110,0.974465,D111,1.08523,D112,1.39604,D113,1.07487,D114,1.19965,D115,0.959851,D116,1.33214,D117,0.997342,D118,1.14514,D119,1.22587,D120,-0.114016,D121,1.19724,D122,1.23568,D123,1.17246,D124,1.00634,D125,1.0779,D126,1.082,D127,1.06717,D128,0.956752,D129,1.03085,D130,1.13829,D131,0.972038,N00,-0.209404997132,N01,0.987526829117,N02,-0.545676355023,N03,-0.365961510816,N04,-0.379400562322,N05,0.377776285004,B1,29.8844809157
